site,buyer_city,buyer_id,package,destination_id,destination_type,regency_country,regency_market,regency_cluster
24,5224,1849,0,44281,8,48,153,28
24,53800,1850,0,8267,1,50,675,58
24,22548,1855,0,19945,6,99,88,36
24,22548,1855,1,8819,1,168,1242,82
24,22548,1855,1,8859,1,50,212,3
24,5224,1859,0,436,3,99,1000,62
23,29254,1860,0,19353,1,105,1871,85
23,29254,1860,0,21721,6,105,1865,78
23,29254,1860,0,24000,6,105,1805,62
23,29254,1860,0,22266,6,105,1870,67
24,5224,1866,0,21311,6,130,91,78
24,5224,1889,0,8220,1,182,46,37
24,52621,1889,0,47488,3,106,782,53
24,5224,1889,0,54996,6,182,79,48
15,21306,1897,0,8255,1,77,20,20
24,10474,1914,0,23237,1,106,756,30
24,5224,1917,0,8247,1,0,1500,16
2,26232,1919,0,5681,3,50,369,57
2,25538,1920,0,25256,1,50,440,62
2,25538,1920,0,14808,1,50,581,3
24,5224,1930,0,8293,1,46,39,89
24,5224,1930,0,20211,6,105,22,20
2,16634,1932,0,59366,6,146,1547,53
24,3169,1940,0,669,3,50,212,67
24,3169,1940,0,8745,1,204,27,37
24,3169,1940,0,23481,6,70,19,36
24,3169,1940,0,22616,6,204,1452,85
24,3169,1940,0,6581,6,171,61,53
24,8158,1941,0,5401,6,182,83,14
24,8158,1941,0,8220,1,182,46,48
24,5703,1965,0,8220,1,182,46,28
24,29088,1965,0,6581,6,171,61,53
24,3169,1965,0,5497,1,182,79,14
2,44496,1966,0,8267,1,50,675,58
24,8158,1969,1,14908,1,88,1032,67
37,38761,1981,0,8745,1,204,27,22
37,42003,1981,0,8806,1,105,22,78
37,38761,1981,0,8668,6,77,20,77
37,38761,1981,0,8260,1,50,701,58
37,38761,1981,0,20207,6,105,810,53
37,38761,1981,0,8253,1,70,19,46
37,41949,1981,0,30337,1,70,10,25
37,38761,1981,0,1645,1,204,1115,38
37,38761,1981,0,8290,1,15,38,11
17,11650,1994,0,21192,6,204,1778,67
24,985,2008,0,15207,5,126,232,57
24,29236,2008,0,25887,6,4,1740,53
2,56322,2010,0,43002,1,50,530,53
2,18830,2010,0,672,3,50,1144,86
37,22970,2016,0,18055,1,50,489,38
24,42325,2016,0,13673,9,126,232,85
2,842,2025,0,8279,1,50,1230,43
24,37817,2026,0,21790,6,105,29,37
24,37817,2026,0,8740,1,105,12,46
24,5224,2026,0,8785,1,105,35,58
2,902,2038,0,51423,9,50,675,53
2,2428,2038,0,24694,6,50,1241,36
2,11491,2038,0,11359,1,50,358,29
2,38348,2038,0,48024,4,50,365,60
37,9913,2040,0,11940,1,70,133,29
24,41641,2047,1,8822,1,130,91,30
24,5224,2050,0,12834,5,168,1242,85
8,36643,2054,0,12715,5,106,160,30
8,36643,2054,0,8819,1,168,1242,46
24,9403,2061,0,6305,1,106,136,62
35,25914,2063,0,6581,6,171,61,53
24,20251,2070,0,17845,5,126,232,57
24,5703,2077,0,9147,1,50,367,46
24,3169,2077,0,8279,1,50,1230,46
24,5703,2077,0,14985,1,50,1241,67
24,3169,2077,0,405,3,201,187,64
24,6885,2077,0,8246,1,5,65,38
24,5224,2077,0,19969,6,99,88,62
24,5224,2077,0,18788,1,203,253,67
24,5224,2077,0,12579,5,203,254,31
24,5224,2077,0,1773,3,19,803,62
24,5224,2077,0,51585,1,130,1383,53
24,5703,2086,0,23237,1,106,756,3
24,5703,2086,0,19549,6,106,107,53
24,5224,2086,0,8744,1,106,108,64
13,2297,2091,0,8800,1,144,15,46
18,42296,2091,0,8741,1,144,13,46
2,24435,2094,0,8265,1,50,647,37
24,5703,2102,1,8857,1,50,214,36
13,19429,2103,0,1657,3,151,1189,62
18,27731,2109,0,8822,1,130,91,82
18,27731,2109,0,8818,1,99,88,82
18,27731,2109,0,20324,6,126,232,85
18,27731,2109,0,33577,3,126,815,62
2,16692,2125,0,47843,1,135,277,60
2,48189,2130,1,5807,1,161,1579,57
2,38399,2132,0,26039,6,50,1442,78
2,48754,2138,0,8260,1,50,701,58
24,5224,2146,1,20408,1,82,228,43
2,38121,2160,0,8785,1,105,35,22
2,38121,2160,0,8806,1,105,22,38
23,29254,2161,1,1750,3,77,774,3
2,12346,2166,0,500,1,50,421,62
37,41949,2168,1,8806,1,105,22,64
37,50124,2179,0,12233,6,50,675,78
37,50124,2179,0,8223,1,50,690,58
37,50124,2179,0,25967,6,70,134,9
37,50124,2179,0,30337,1,70,10,97
2,23166,2207,0,4383,1,50,472,62
2,52482,2216,0,12826,5,50,1230,98
2,49272,2216,0,8258,1,50,645,9
2,49272,2216,0,27344,6,50,1077,30
2,49272,2216,0,27513,6,50,453,30
2,49272,2216,0,22481,6,196,2027,53
2,35390,2222,0,43002,1,50,530,60
2,76,2222,0,63642,6,50,366,60
2,26527,2222,0,8277,1,50,412,37
2,31592,2222,0,28645,6,50,618,78
2,53116,2222,0,26980,6,50,409,30
37,3894,2246,0,20121,1,144,1376,67
24,11524,2248,1,23237,1,106,756,82
24,26927,2248,1,8242,1,171,61,3
2,34807,2250,1,8230,1,50,637,97
2,48862,2255,0,19549,6,106,107,67
2,16313,2255,0,55650,4,106,1078,60
2,9335,2255,0,41902,6,106,779,85
17,53377,2259,0,28622,6,50,691,62
2,13752,2265,0,27395,6,50,538,36
2,13752,2265,0,600,1,50,1030,57
11,26233,2274,0,24820,6,50,682,62
2,43030,2282,0,8234,1,7,8,59
2,4687,2293,0,8266,1,50,411,99
34,51792,2304,0,18495,6,77,2,43
2,120,2306,0,8267,1,50,675,43
2,38255,2312,0,8279,1,50,1230,46
2,28661,2319,0,23752,6,22,1796,20
2,28661,2319,0,25116,1,4,151,30
2,28661,2319,0,25096,1,58,33,62
2,28661,2319,0,17823,1,105,770,85
2,28661,2319,0,8785,1,105,1848,64
2,28661,2319,0,8746,1,105,29,38
2,28661,2319,0,25123,1,212,37,62
2,385,2319,0,8785,1,105,809,43
2,28661,2319,0,18077,1,15,150,89
2,28661,2319,1,8215,1,208,951,64
24,13871,2339,0,8282,1,126,232,46
24,5224,2339,0,23048,1,48,152,30
24,5224,2341,0,12715,5,106,160,58
24,5224,2341,0,8220,1,182,46,28
2,8159,2341,0,25431,6,50,700,36
24,5224,2341,0,12247,6,204,27,18
24,5224,2341,1,18569,1,182,83,62
24,31371,2350,1,8250,1,50,628,30
2,2086,2357,0,8268,1,50,682,46
2,29968,2373,0,12813,5,50,412,46
2,14930,2373,0,44045,3,50,701,60
2,29968,2373,0,11842,1,50,533,3
30,51774,2385,0,6061,3,34,348,57
30,51774,2385,0,19425,6,34,43,5
30,51774,2385,0,5965,3,34,344,57
30,51774,2385,0,22298,6,34,341,67
30,51774,2385,0,41544,1,34,97,30
30,51774,2385,0,8792,1,34,55,43
30,51774,2385,0,17152,5,34,339,43
26,38079,2391,0,8259,1,8,121,59
24,5703,2403,0,8220,1,182,46,64
24,5703,2403,0,8818,1,99,88,12
24,5703,2403,0,8282,1,126,232,46
24,5703,2403,0,436,3,99,1000,62
2,48862,2409,0,12234,6,50,675,46
2,48862,2409,0,8275,1,196,2027,9
2,48862,2409,0,468,1,48,153,82
2,48862,2409,0,20209,6,105,22,46
33,42328,2416,0,12257,6,51,1509,31
37,44304,2423,0,2322,3,70,135,30
37,24800,2423,0,10179,3,70,1905,53
13,43467,2426,0,8268,1,50,682,9
13,22624,2426,0,24741,1,79,248,62
13,8271,2426,0,37484,4,5,89,20
24,5431,2437,0,8819,1,168,1242,62
24,26927,2437,0,8278,1,50,368,62
24,36693,2439,0,8282,1,126,232,46
24,36693,2439,0,22456,6,63,966,67
24,36693,2439,0,22532,6,63,1023,67
24,36693,2439,0,19126,6,63,1258,67
20,24361,2444,0,211,3,5,1070,62
20,24361,2444,0,8246,1,5,65,81
20,24361,2444,0,8819,1,168,1242,82
20,24361,2444,0,4992,1,110,72,62
20,43744,2444,0,54848,1,5,922,53
20,24361,2444,0,8818,1,99,88,82
20,24361,2444,0,840,3,5,1166,62
20,24361,2444,0,8803,1,151,69,42
13,50620,2484,0,12273,6,50,663,46
20,43606,2490,0,8819,1,168,1242,46
20,51480,2490,0,8797,1,144,1450,9
20,51480,2490,0,8800,1,144,15,59
24,5224,2494,0,11620,1,50,369,38
24,5224,2494,0,8278,1,50,368,46
24,5224,2494,0,12217,6,50,365,31
24,6556,2503,0,8250,1,50,628,46
24,5703,2506,0,8857,1,50,214,46
24,33117,2513,0,12281,6,50,191,36
24,26962,2513,0,41964,1,106,331,53
24,13871,2513,0,8253,1,70,19,64
24,5224,2520,0,48861,6,182,46,43
24,3169,2523,0,20408,1,82,228,85
23,21686,2543,0,21962,6,68,275,85
2,32100,2548,1,8250,1,50,628,97
24,5224,2551,0,8253,1,70,19,36
24,5224,2551,0,18783,1,77,1887,67
24,5224,2551,0,8817,1,77,132,82
24,5224,2551,0,8252,1,170,313,46
24,5224,2551,0,9927,1,170,11,5
24,5224,2551,0,20795,6,70,1904,85
37,38761,2557,1,8790,1,199,5,36
37,41949,2557,0,23273,6,70,133,82
2,14291,2575,0,8798,1,198,374,30
2,47535,2587,0,3365,3,50,1168,67
13,8978,2592,0,22727,6,144,1496,20
13,13218,2592,1,30337,1,70,10,25
13,36508,2592,1,8250,1,50,628,36
13,1666,2592,0,8739,1,144,4,41
24,36624,2593,0,43199,1,106,106,30
24,5224,2593,0,8221,1,99,47,76
8,3492,2600,0,64595,6,182,83,62
8,3492,2600,0,20841,6,182,68,29
8,29284,2607,0,26419,6,198,399,62
24,5224,2608,0,8220,1,182,46,76
11,9857,2618,0,26166,6,198,372,62
11,9857,2618,0,8223,1,50,690,99
24,23734,2622,1,8253,1,70,19,46
24,48479,2627,0,12271,6,50,663,31
24,5224,2637,0,8267,1,50,675,46
24,5224,2637,0,8745,1,204,27,38
24,5224,2637,0,8253,1,70,19,36
24,17758,2642,0,45372,1,162,1049,85
24,17758,2642,0,406,1,162,998,62
24,17758,2642,0,17595,1,162,1047,20
24,17667,2646,0,53146,1,141,1195,53
24,5703,2650,0,8278,1,50,368,46
24,5703,2650,0,12217,6,50,365,31
24,21794,2650,0,8250,1,50,628,46
2,2495,2656,0,17901,4,50,365,38
30,51774,2661,0,8282,1,126,232,46
28,27150,2664,1,22795,6,77,20,36
2,24103,2685,0,8279,1,50,1230,16
2,24103,2685,0,17202,5,50,985,67
2,24103,2685,0,12132,1,50,366,46
33,42328,2692,1,45033,6,99,982,30
33,42328,2692,0,8818,1,99,88,82
28,52352,2697,0,8788,1,77,1880,46
23,29254,2705,1,8254,1,50,365,29
2,18767,2707,0,12270,6,50,663,98
13,33092,2715,0,7635,3,50,675,57
13,33092,2715,0,8846,1,50,691,62
2,33119,2731,0,12227,6,50,701,98
2,34077,2731,0,11853,1,50,702,3
2,52368,2731,0,11986,1,50,463,46
28,53351,2732,1,12281,6,50,191,36
2,17287,2737,0,12621,5,93,2086,46
2,54857,2740,0,8228,1,198,371,38
2,8031,2765,0,8281,1,50,663,29
2,38729,2767,0,8278,1,50,368,46
2,35390,2768,0,45326,6,50,675,60
28,7205,2773,1,8289,1,107,36,25
2,32414,2780,1,8260,1,50,701,97
2,12346,2780,0,8267,1,50,675,30
37,2548,2781,0,26209,1,50,490,20
37,2548,2781,0,17563,1,50,1235,67
37,2548,2781,0,8793,1,50,677,58
37,2548,2781,0,11319,1,50,681,20
37,46813,2781,0,27056,1,50,1052,53
37,46813,2781,0,8244,1,50,643,46
37,46813,2781,0,11986,1,50,463,46
37,46813,2781,0,1691,1,50,598,62
37,46813,2781,0,27565,1,50,617,53
37,46813,2781,0,4455,3,50,882,62
37,46813,2781,0,600,1,50,1030,38
2,28654,2808,1,8268,1,50,682,97
2,47823,2808,0,27258,6,50,639,36
2,1437,2815,0,12490,5,50,1155,46
34,25315,2820,0,21553,6,208,951,16
2,2559,2821,0,11819,1,50,718,3
2,48862,2822,0,24902,6,50,674,36
24,47039,2827,0,48040,6,144,13,5
24,47039,2827,0,18633,6,68,275,43
24,47039,2827,0,8253,1,70,19,46
24,5224,2827,0,43199,1,106,106,85
24,53800,2831,0,8822,1,130,1706,46
24,53800,2831,0,8267,1,50,675,46
13,5238,2832,0,8279,1,50,1230,62
23,47576,2850,0,53945,3,204,27,13
23,47576,2850,0,8847,1,105,769,46
23,47576,2850,0,23965,6,105,1821,67
23,29254,2850,0,21787,6,105,29,37
23,29254,2850,0,19365,3,208,298,85
23,29254,2850,0,21918,6,135,278,85
23,29254,2850,0,18634,6,68,275,20
23,29254,2850,0,18820,6,135,277,20
23,29254,2850,0,21087,6,105,1863,85
2,16306,2850,0,65775,1,50,946,60
2,17974,2852,0,12276,6,50,191,46
2,17974,2852,0,8250,1,50,628,30
24,5703,2854,1,8221,1,99,47,13
11,41949,2867,1,8270,1,198,390,23
11,41949,2867,0,23718,6,22,245,62
11,41949,2867,0,15694,5,104,325,20
11,41949,2867,0,26022,6,198,397,62
11,41949,2867,1,8271,1,50,696,23
24,51284,2869,0,23229,4,106,108,11
24,5703,2869,0,8819,1,168,1242,46
24,4001,2902,0,20324,6,126,232,85
28,41043,2907,0,468,1,48,153,82
24,4632,2911,1,8859,1,50,212,82
2,7133,2929,0,51340,1,50,539,60
2,7133,2929,0,12843,5,50,661,46
2,7133,2929,0,7490,3,50,1290,85
24,17758,2931,0,8818,1,99,88,82
24,9527,2931,0,8242,1,171,61,3
24,4699,2941,0,20115,6,5,44,86
24,27731,2944,0,8220,1,182,46,47
24,23702,2953,0,12265,6,50,368,31
24,23702,2953,0,12267,6,50,1230,31
24,23702,2953,0,12217,6,50,365,31
23,38883,2959,0,52045,6,105,917,53
23,38883,2959,0,7635,3,50,675,57
23,50446,2959,0,8291,1,50,191,46
23,2428,2959,0,12236,6,50,676,31
24,10474,2961,0,22260,6,34,1396,20
24,10474,2961,0,22616,6,204,1452,20
33,42328,2962,0,22133,1,63,1045,53
24,9527,2962,0,8855,1,50,213,3
24,9527,2962,0,669,3,50,212,86
24,5703,2964,0,6581,6,171,61,53
24,5224,2970,0,8242,1,171,61,61
24,42328,2981,0,8819,1,168,1242,46
2,43333,2986,0,8266,1,50,411,46
2,7976,2997,0,16447,5,50,514,67
2,7976,2997,0,44236,8,50,711,2
2,7976,2997,0,15897,5,8,165,9
2,7976,2997,0,8214,1,50,649,29
2,7976,2997,0,8276,1,50,661,29
2,7976,2997,0,1066,1,50,540,62
2,7976,2997,0,11848,1,50,705,3
2,7976,2997,0,8250,1,50,628,29
2,7976,2997,0,26835,1,50,497,62
2,7976,2997,0,22943,1,131,167,93
2,7976,2997,0,3615,3,50,873,62
2,35157,2997,0,25691,6,50,486,36
24,5703,3004,0,8819,1,168,1242,46
24,5224,3004,0,22340,6,34,85,82
24,5224,3004,0,748,3,34,345,44
24,5224,3004,0,19489,1,34,87,82
24,5224,3004,0,8217,1,34,43,13
24,5224,3005,1,8220,1,182,46,53
24,5224,3005,1,6305,1,106,136,29
24,3169,3010,0,8242,1,171,61,61
24,5224,3010,0,19553,6,106,107,59
24,5224,3017,0,8743,1,144,24,20
24,5224,3017,0,21594,6,144,1013,86
24,5224,3017,0,22683,6,144,13,82
24,17667,3032,0,63950,1,5,958,53
13,33092,3036,0,8790,1,199,5,36
23,2096,3041,0,16418,5,50,513,67
24,29351,3043,0,181,1,151,1486,62
24,5224,3047,0,41773,1,106,156,29
24,5224,3047,0,23237,1,106,756,3
24,15933,3054,0,268,1,99,1033,86
33,42328,3063,0,8746,1,105,29,5
33,42328,3063,0,8806,1,105,22,46
33,42328,3063,0,8785,1,105,35,25
37,2967,3071,0,23308,6,70,309,20
37,14281,3071,1,8740,1,105,12,2
2,40654,3080,0,5692,3,50,365,67
2,40654,3080,0,8278,1,50,368,46
24,9527,3085,1,8857,1,50,214,3
24,9527,3085,0,669,3,50,212,86
8,538,3101,0,30337,1,70,10,83
8,538,3101,0,8745,1,204,1614,62
24,5703,3107,0,8819,1,168,1242,9
24,9527,3109,0,20225,6,182,46,5
24,21794,3118,0,43206,3,106,759,85
37,1361,3121,0,25954,6,198,390,67
37,1361,3121,0,26022,6,198,397,67
37,1361,3121,0,28650,6,50,1516,62
37,1361,3121,0,8267,1,50,675,64
13,34868,3126,1,8745,1,204,27,59
23,29254,3134,0,8267,1,50,675,31
23,29254,3134,0,23889,6,105,1873,62
23,29254,3134,1,8279,1,50,1230,29
23,29254,3134,1,8745,1,204,27,38
24,48851,3152,0,20211,6,105,22,38
24,48851,3152,0,8785,1,105,35,97
24,48851,3152,0,26263,6,72,1753,67
24,48851,3152,0,18663,1,105,1849,62
24,48851,3152,0,23048,1,48,152,30
24,4924,3156,0,8288,1,198,399,9
24,5703,3156,0,8281,1,50,663,9
24,14703,3156,0,1901,1,198,401,62
2,20942,3157,0,12228,6,50,411,53
24,5224,3163,0,8516,3,106,108,9
2,1263,3176,0,545,3,50,1295,58
2,1263,3176,0,25468,6,50,365,36
2,1263,3176,0,23573,6,50,663,36
8,27399,3187,1,11815,1,5,44,38
24,49258,3196,0,8254,1,50,365,9
13,31060,3198,1,14384,6,204,158,29
13,35500,3198,0,21092,6,105,942,85
13,5816,3198,0,22787,6,144,13,90
24,5224,3198,0,19940,6,99,88,82
24,35646,3198,0,4992,1,110,72,82
37,21984,3205,0,21915,6,135,278,85
37,21984,3205,0,8279,1,50,1230,9
37,44954,3205,0,22554,6,204,1776,62
37,41949,3205,0,226,1,70,307,46
37,19684,3205,0,20126,6,70,1905,60
2,13323,3223,0,14797,1,50,369,85
24,5703,3248,0,18783,1,77,1887,67
24,5703,3248,0,8253,1,70,19,82
24,5703,3248,0,19991,6,77,21,43
24,5224,3248,0,24165,3,162,1036,85
24,5703,3254,0,8862,1,204,1466,9
24,5224,3254,0,8745,1,204,27,38
24,5224,3254,0,20924,6,204,104,8
8,20823,3256,0,48817,3,182,83,62
8,20823,3256,1,8220,1,182,46,53
2,18236,3265,0,42630,3,50,637,60
2,2037,3266,1,8271,1,50,696,43
2,48382,3268,1,11938,1,8,126,82
37,20836,3271,0,18483,6,70,311,60
37,20836,3271,0,33520,1,70,310,67
37,20836,3271,1,25987,6,198,398,85
37,41949,3279,0,8740,1,105,12,2
37,41949,3279,1,8746,1,105,29,9
37,832,3280,0,468,1,48,153,29
24,5224,3292,0,8272,1,50,659,9
24,5224,3292,0,8279,1,50,1230,9
24,42296,3301,0,552,1,106,331,86
2,43434,3313,0,61531,6,50,1241,53
28,1328,3316,0,14384,6,204,158,29
2,21170,3332,0,5108,3,50,689,62
23,51968,3342,0,22263,6,105,1498,85
23,51968,3342,0,21523,6,77,1441,57
23,51968,3342,0,8263,1,17,23,12
2,38374,3345,1,8814,1,51,1509,46
2,20843,3349,0,27395,6,50,538,36
2,20843,3349,0,12013,1,50,565,3
24,3169,3360,0,1379,1,8,125,29
24,5703,3360,0,8259,1,8,121,58
2,48862,3362,0,7635,3,50,675,67
2,49272,3367,0,22787,6,144,13,8
2,52482,3367,0,8808,1,169,28,38
2,52482,3367,0,8790,1,199,5,70
2,52482,3367,0,8289,1,107,36,43
24,5224,3377,0,8240,1,79,16,46
23,39407,3380,1,15581,1,105,1868,85
2,48100,3385,0,12175,6,50,366,46
2,55607,3389,0,8213,1,68,275,38
2,30031,3389,0,8745,1,204,27,38
2,2086,3389,0,25342,6,31,765,36
2,30031,3389,0,8745,1,204,1614,16
2,30031,3389,0,8799,1,46,1463,16
2,30031,3389,0,20278,6,105,809,44
2,11254,3389,0,23217,6,70,1919,62
8,15015,3391,0,8812,1,34,85,36
8,34731,3391,0,21816,6,63,1108,58
8,48150,3391,0,8795,1,63,966,9
8,15015,3391,0,15915,5,162,998,67
8,4452,3391,0,8242,1,171,61,11
8,43175,3391,0,25571,6,169,1733,62
8,27994,3391,0,20006,6,105,771,85
2,2037,3410,0,25101,1,50,915,62
2,23511,3414,0,8239,1,50,407,9
24,3169,3426,0,8407,6,144,4,25
24,3169,3426,0,8743,1,144,24,46
24,45125,3426,0,8253,1,70,19,12
23,22633,3426,0,8927,3,105,1533,53
23,46611,3426,0,8746,1,105,29,97
23,48862,3426,0,59922,6,105,1869,53
36,20177,3427,0,8213,1,68,275,9
11,1501,3431,0,11853,1,50,702,3
2,16735,3432,1,8216,1,50,350,97
2,22970,3432,1,8267,1,50,675,97
2,54185,3432,0,8250,1,50,628,38
2,24103,3440,0,8279,1,50,1230,64
2,4126,3440,0,22930,1,45,2076,38
2,24103,3440,0,23541,6,50,660,62
2,5938,3443,0,23682,6,50,659,36
2,5938,3443,0,12206,6,50,628,46
11,32456,3457,0,9749,1,198,394,9
2,47287,3460,0,1909,1,180,1525,67
2,31206,3469,0,12175,6,50,366,53
2,35284,3470,0,3564,3,50,1230,62
2,48479,3470,0,41887,6,106,255,30
2,48479,3470,0,41900,6,106,778,30
2,48479,3470,0,43199,1,106,106,64
2,19022,3474,0,11993,1,50,438,3
2,19022,3474,0,27340,1,50,443,36
34,24960,3485,0,12153,1,50,563,61
34,25315,3485,0,6843,1,198,383,57
34,25315,3485,0,8811,1,198,391,9
34,25315,3485,0,26227,6,198,384,85
34,11747,3485,0,25928,1,198,785,20
2,17316,3493,0,8836,1,50,709,64
24,18935,3498,0,23237,1,106,756,53
8,15015,3505,0,20038,6,87,58,43
8,53780,3505,0,59819,6,5,1701,53
8,29226,3505,0,44112,6,63,1023,85
24,18935,3508,0,32125,4,50,660,62
24,18935,3508,0,12267,6,50,1230,31
24,18935,3508,0,8278,1,50,368,9
24,18935,3508,0,21380,6,144,777,85
24,9527,3510,0,23237,1,106,756,85
24,5224,3514,0,8220,1,182,46,25
8,7634,3526,0,44742,1,63,1431,85
24,51906,3534,0,8808,1,169,28,97
24,51906,3534,0,8739,1,144,4,46
2,56278,3554,0,12699,5,105,810,46
2,17956,3560,0,11940,1,70,133,53
2,17956,3560,0,8804,1,70,134,2
2,17956,3560,0,12618,5,70,19,20
35,34408,3562,0,8245,1,22,245,9
35,25914,3562,0,439,3,162,997,62
35,14566,3562,0,38774,6,162,1490,85
23,52755,3574,0,33651,1,194,1528,53
23,38276,3574,1,8267,1,50,675,36
23,38276,3574,1,468,1,48,153,82
23,38276,3574,0,8788,1,77,2,43
2,21191,3579,0,22941,1,106,1078,36
8,27660,3609,1,14907,1,87,58,78
2,42884,3627,0,26616,1,50,494,36
13,56073,3635,0,21142,6,204,941,89
2,25843,3642,0,8791,1,8,110,11
2,25843,3642,0,8260,1,50,701,9
2,39308,3642,0,1718,3,21,249,67
24,26965,3643,0,51956,4,50,212,53
37,24894,3658,1,18998,1,77,6,64
37,33107,3659,1,8788,1,77,2,36
2,3602,3672,0,12184,6,50,690,46
24,190,3675,0,55152,6,182,52,59
24,33542,3675,1,24722,6,182,79,82
24,6885,3684,0,8282,1,126,232,9
24,28945,3717,0,8822,1,130,91,82
28,25269,3718,0,43204,6,106,106,36
2,30031,3729,1,8291,1,50,191,46
2,16343,3729,0,8745,1,204,0,8
2,16343,3729,0,8745,1,204,27,38
2,16343,3729,0,20528,1,204,1760,67
28,36752,3733,0,29608,4,77,1424,85
28,36752,3733,0,42598,6,77,223,85
28,2407,3733,0,8267,1,50,675,62
28,2407,3733,0,21094,6,105,942,85
28,53582,3733,0,11091,3,204,1756,78
28,27582,3733,0,20005,6,105,771,85
28,56343,3733,0,792,1,208,1480,64
28,13363,3733,0,21152,6,204,1772,85
28,13363,3733,0,2112,1,46,236,62
28,56343,3733,0,8279,1,50,1230,9
28,56343,3733,0,9648,3,63,1256,53
28,56343,3733,1,8253,1,70,19,64
28,13363,3733,0,8859,1,50,212,46
28,13363,3733,0,26414,6,198,399,85
28,9279,3733,0,12177,6,50,350,31
28,9279,3733,0,8266,1,50,411,9
28,9279,3733,0,27215,6,50,645,85
28,9279,3733,0,27513,6,50,453,85
24,5224,3748,0,8282,1,126,232,62
24,53139,3751,0,18495,6,77,2,43
2,3263,3752,0,27243,6,50,417,36
2,31258,3752,0,21882,6,46,1089,58
2,31258,3752,0,51483,6,130,1387,60
2,31258,3752,0,8293,1,46,39,25
2,31258,3752,0,12896,5,130,92,67
13,35998,3758,0,8739,1,144,4,36
8,15015,3758,0,43631,6,63,1258,53
2,24848,3762,0,159,1,50,432,62
8,26633,3764,0,6581,6,171,61,53
23,2096,3772,0,25415,6,15,38,82
23,2096,3772,0,2496,3,15,1574,62
23,2096,3772,0,8267,1,50,675,31
23,2096,3772,0,8802,1,50,503,31
23,29254,3774,1,8245,1,22,245,29
23,47748,3774,0,22450,6,105,977,85
24,50582,3776,0,436,3,99,1000,62
24,50582,3776,0,8818,1,99,88,82
2,3300,3779,0,27565,1,50,617,36
2,3300,3779,0,7635,3,50,675,81
2,3300,3779,0,8230,1,50,637,9
2,3300,3779,0,8281,1,50,663,9
2,22418,3779,0,12839,5,51,1509,46
2,19416,3783,1,8230,1,50,637,97
2,11682,3795,0,28514,6,50,1457,62
24,6885,3795,0,12250,6,204,27,18
23,38883,3805,0,22434,1,105,977,36
24,40186,3812,0,43199,1,106,106,30
13,28046,3827,0,12336,5,147,143,59
13,28046,3827,0,21599,6,144,1323,86
13,28046,3827,0,25229,6,144,1358,62
28,22836,3830,1,8245,1,22,245,82
37,45017,3830,1,23253,1,70,762,53
37,16692,3830,1,8250,1,50,628,82
8,32757,3831,1,48696,3,63,1108,53
8,15015,3831,0,8242,1,171,61,25
18,27731,3837,0,24300,6,50,369,62
24,5224,3841,0,8822,1,130,91,12
24,5224,3841,1,8250,1,50,628,82
24,55913,3847,0,1404,3,3,1392,57
24,55913,3847,0,14908,1,88,1032,38
24,8727,3850,0,12215,6,50,365,31
24,5224,3884,0,45738,6,106,331,53
24,5224,3884,0,8256,1,82,230,62
24,5224,3886,0,27815,6,199,17,82
24,5224,3886,0,12246,6,204,27,18
24,5224,3886,0,5364,3,106,754,62
34,25315,3896,0,26022,6,198,397,85
34,25315,3896,0,14875,1,198,750,67
34,25315,3896,0,25934,6,198,385,85
34,48951,3896,0,41548,1,198,403,53
34,25315,3896,0,25999,1,198,954,53
34,25315,3896,0,11853,1,50,702,61
34,25315,3896,0,8232,1,50,639,82
34,31206,3896,0,11319,1,50,681,67
2,40600,3898,0,24096,1,50,973,36
24,9527,3902,0,8220,1,182,46,25
34,28561,3927,0,8262,1,198,384,82
2,28014,3929,0,24145,6,50,967,36
2,28014,3929,0,23293,6,50,633,62
2,28014,3929,0,17773,3,50,631,85
2,14882,3934,0,26023,6,198,397,62
2,38801,3940,0,8278,1,50,368,99
2,4687,3940,0,44285,8,50,690,2
2,4687,3940,0,8287,1,198,397,62
2,48460,3942,0,27703,6,50,646,36
37,9102,3945,1,8263,1,17,23,82
17,23873,3946,0,20209,6,105,22,43
2,1263,3948,0,23697,1,50,509,36
25,17892,3949,0,1160,1,99,77,82
2,42881,3950,0,9147,1,50,367,9
13,2541,3956,0,8250,1,50,628,62
13,38786,3956,0,718,3,50,510,86
34,19334,3961,0,12846,5,50,366,60
34,27655,3995,0,8228,1,198,371,82
34,27655,3995,0,8220,1,182,46,53
34,36086,3995,1,8250,1,50,628,82
2,5757,3996,0,5662,1,50,577,62
2,5757,3996,1,8250,1,50,628,99
2,27731,3997,0,8241,1,162,1490,62
2,52717,3997,0,8243,1,50,409,9
13,38070,4001,0,25520,1,0,798,92
17,28819,4019,0,23983,1,77,1885,53
17,28819,4019,0,18791,6,170,1085,85
30,55763,4035,1,59819,6,5,1701,53
2,26602,4038,0,8268,1,50,682,62
2,11409,4038,0,8219,1,50,688,9
2,54108,4038,0,27569,6,50,511,30
2,54108,4038,0,12230,6,50,411,46
2,5391,4050,0,8284,1,50,685,62
23,385,4057,0,61193,6,105,1867,53
23,19795,4057,1,8213,1,68,275,82
26,47041,4066,0,1667,3,8,137,78
11,48739,4071,0,1835,1,198,378,67
34,36086,4075,0,55668,6,198,938,53
2,35390,4077,0,45988,6,50,409,53
2,30033,4078,1,5405,6,8,126,62
